_exported_at;_system_object_id;_id;_pool;_pool#de-DE;_pool#en-US;_tags#id;_tags#reference;_tags#shortname;_tags#de-DE;_tags#en-US;_standard#de-DE;_standard#en-US;oeu_legacy_person;oeu_legacy_place;oeu_legacy_chrono;oeu_legacy_note;oeu_nc_name#de-DE;oeu_nc_name#en-US;oeu_archive_exist_construct_timespan#from;oeu_archive_exist_construct_timespan#to;oeu_archive_exist_destruct_timespan#from;oeu_archive_exist_destruct_timespan#to;oeu_descr_legacy_person;oeu_descr_legacy_places;oeu_descr_legacy_chronology;oeu_archive_exist_construct_timespan#text#de-DE;oeu_archive_exist_construct_timespan#text#en-US;_id_parent;oeu_archive_exist_destruct_timespan#text#de-DE;oeu_archive_exist_destruct_timespan#text#en-US
"2023-03-24T15:12:41+01:00";"116928";"22284";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"HIB : Tennis- und Squashhallen Marin : Erweiterung Marin-Epagnier, Route des Marais (Straße)";"Marin-Epagnier, Route des Marais (roads)";;;;;"HIB : Tennis- und Squashhallen Marin : Erweiterung";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Route des Marais 10, Marin-Epagnier/NE";"Vorprojekt 1992";;;;;
"2023-03-24T15:12:41+01:00";"116929";"22285";"92";"gta Aarchives";"gta Archives";"19
91";;;"Select Isler Project
Œuvres";"Select Isler Project
Œuvres";"Bauunternehmung Hans Renggli Bau AG Malters, Industriestrasse (Straße)";"Malters, Industriestrasse (roads)";;;;;"Bauunternehmung Hans Renggli Bau AG";"";"1979";"1979";"";"";"Ingenieur: Heinz Isler; Bauherr(en): Bauunternehmung Hans Renggli Bau AG";"Objektort: Industriestrasse 26, Malters/LU";"Vorprojekt 1978; ausgeführt 1979";;;;;
"2023-03-24T15:12:41+01:00";"116930";"22286";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Tenniszentrum Rex Tivag AG Stans (Politische Gemeinde)";"Tennis Center Rex Tivag AG Stans (Municipality)";;;;;"Tenniszentrum Rex Tivag AG";"Tennis Center Rex Tivag AG";"1979";"1980";"";"";"Ingenieur: Heinz Isler; Architekt: Tivag AG; Bauherr: Tivag AG";"Objektort: (Hansmatt 5 ?) Stans/NW";"Vorprojekt 1979/1980";" 1979 - 1980";"1979 to 1980";;;
"2023-03-24T15:12:41+01:00";"116931";"22287";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Kurt Braun Garage Carrosserie : Vordach Langnau im Emmental (Politische Gemeinde)";"Kurt Braun Garage Bodywork : Canopy Langnau im Emmental (Municipality)";;;;;"Kurt Braun Garage Carrosserie : Vordach";"Kurt Braun Garage Bodywork : Canopy";"1985";"1985";"";"";"Ingenieur: Heinz Isler";"Objektort: Langnau/BE";"Vorprojekt 1985";"1985";"1985";;;
"2023-03-24T15:12:41+01:00";"116932";"22288";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Grün 80 Basel (Politische Gemeinde)";"Green 80 Basel (Municipality)";;;;;"Grün 80";"Green 80";"1978";"1978";"";"";"Ingenieur: Heinz Isler";"Objektort: Basel";"Vorprojekt 1978";" 1978";"1978";;;
"2023-03-24T15:12:41+01:00";"116933";"22289";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Bau- und Möbelschreinerei Leisi Burgdorf (Politische Gemeinde)";"Burgdorf (Municipality)";;;;;"Bau- und Möbelschreinerei Leisi";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: A. Scherrer (Burgdorf)";"Objektort: Burgdorf/BE";"datiert 1967";;;;;
"2023-03-24T15:12:41+01:00";"116934";"22290";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Metaltec AG Studen (BE) (Politische Gemeinde)";"Metaltec AG Studen (BE) (Municipality)";;;;;"Metaltec AG";"Metaltec AG";"1997";"1997";"";"";"Ingenieur: Heinz Isler";"Objektort: Studen/BE";"Vorprojekt 1997";"1997";"1997";;;
"2023-03-24T15:12:41+01:00";"116935";"22291";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Treuhandbüro Litrewa AG : Herr Spiegel Zollikofen (Politische Gemeinde)";"Treuhandbüro Litrewa AG : Herr Spiegel Zollikofen (Municipality)";;;;;"Treuhandbüro Litrewa AG : Herr Spiegel";"Treuhandbüro Litrewa AG : Herr Spiegel";"1967";"1968";"";"";"Ingenieur: Heinz Isler";"Objektort: Zollikofen";"Vorschlag 1967";"1967 - 1968";"1967 to 1968";;;
"2023-03-24T15:12:41+01:00";"116936";"22292";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Kindergarten Gsteigacher (heute Kindergarten Falkenweg, Gsteighof) Burgdorf, Falkenweg (Teile von bewohnten Orten)";"Kindergarten Gsteigacher (Today Kindergarten Falkenweg, Gsteighof) Burgdorf, Falkenweg (parts of inhabited places)";;;;;"Kindergarten Gsteigacher (heute Kindergarten Falkenweg, Gsteighof)";"Kindergarten Gsteigacher (Today Kindergarten Falkenweg, Gsteighof)";"1968";"1968";"";"";"Ingenieur: Heinz Isler; Architekt: (E. R., vermutlich) Ernst Bechstein/jun; Mitarbeiter: Hans Zesiger; Bauherr: Einwohnergemeinde Burgdorf";"Objektort: Falkenweg 10, Burgdorf/BE";"ausgeführt 1968";"1968";"1968";;;
"2023-03-24T15:12:41+01:00";"116937";"22293";"92";"gta Aarchives";"gta Archives";"53
91";;;"Hierarchy ok!
Œuvres";"Hierarchy ok!
Œuvres";"Andarko Algeria Corp. : Camp Hassi Berkine : Unterkünfte Algeria (souveräner Staat)";"Algeria (sovereign state)";;;;;"Andarko Algeria Corp. : Camp Hassi Berkine : Unterkünfte";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: (Hassi Berkine) Algerien";"Vorprojekt 1998";;;;;
"2023-03-24T15:12:41+01:00";"116938";"22294";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Gardinenfabrik Lehr : Erweiterung Münchwilen (TG) (Politische Gemeinde)";"Curtain Factory Lehr : Extension Münchwilen (TG) (Municipality)";;;;;"Gardinenfabrik Lehr : Erweiterung";"Curtain Factory Lehr : Extension";"1962";"1962";"";"";"Ingenieur: Heinz Isler; Architekt: Heinz Isler";"Objektort: Münchwilen/TG";"Vorprojekt 1962";"1962";"1962";;;
"2023-03-24T15:12:41+01:00";"116939";"22295";"92";"gta Aarchives";"gta Archives";"55
91";;;"To be deleted - do not link!
Œuvres";"To be deleted - do not link!
Œuvres";"Garage Altherr (heute Altherr Nutzfahrzeuge AG) : Erweiterung Nesslau-Krummenau, Untersteig (Straße)";"Nesslau-Krummenau, Untersteig (roads)";;;;;"Garage Altherr (heute Altherr Nutzfahrzeuge AG) : Erweiterung";"";"1987";"1988";"";"";"Ingenieur: Heinz Isler; Architekt: Architekturbüro Wickli & Partner; Bauherr(en): Garage Erwin Altherr; Beteiligt: Eugen Hoerner";"Objektort: Untersteig 2359, Nesslau/SG";"ausgeführt 1987/1988";;;;;
"2023-03-24T15:12:41+01:00";"116940";"22296";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Kantonales Verwaltungsgebäude Bern Bern, Reiterstrasse (Teile von bewohnten Orten)";"Cantonal Administration Building in Bern Bern, Reiterstrasse (parts of inhabited places)";;;;;"Kantonales Verwaltungsgebäude Bern";"Cantonal Administration Building in Bern";"1979";"1980";"";"";"Ingenieur: Heinz Isler";"Objektort: Reiterstrasse, Bern";"Wettbewerb 1979; Überarbeitung >1980";" 1979 - 1980";"1979 to 1980";;;
"2023-03-24T15:12:41+01:00";"116941";"22297";"92";"gta Aarchives";"gta Archives";"91";;;"Œuvres";"Œuvres";"Fahrradfabrik Allegro Neuchâtel (Politische Gemeinde)";"Bicycle Factory Allegro Neuchâtel (Municipality)";;;;;"Fahrradfabrik Allegro";"Bicycle Factory Allegro";"1968";"1968";"";"";"Ingenieur: Heinz Isler; Architekt: Werner Plüss";"Objektort: Neuenburg/NE";"Vorprojekt 1968";"1968";"1968";;;
"2023-03-24T15:12:41+01:00";"116942";"22298";"92";"gta Aarchives";"gta Archives";"53
91";;;"Hierarchy ok!
Œuvres";"Hierarchy ok!
Œuvres";"Villa Camoletti Genève, Boulevard des Philosophes (Strasse)";"Villa Camoletti Genève, Boulevard des Philosophes (Street)";;;;;"Villa Camoletti";"Villa Camoletti";"1984";"1984";"";"";"Ingenieur: Heinz Isler";"Objektort: 18 boulevard des philosophes, Genf";"Vorprojekt 1984";"1984";"1970";;;
"2023-03-24T15:12:41+01:00";"116943";"22299";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Mathieu Lyon (Gemeinde in Frankreich) [Mathieu]";"Lyon (commune of France) [Mathieu]";;;;;"Mathieu";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Lyon";"Vorprojekt 1970";"";"";"22248";;
"2023-03-24T15:12:41+01:00";"116944";"22300";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Ski Dome : Ludwig Morasch [Ski Dome : Ludwig Morasch]";"[Ski Dome : Ludwig Morasch]";;;;;"Ski Dome : Ludwig Morasch";"";"";"";"";"";"Ingenieur: Heinz Isler";"(???)";"Vorprojekt 1998";"";"";"22249";;
"2023-03-24T15:12:41+01:00";"116945";"22301";"92";"gta Aarchives";"gta Archives";"55
93";;;"To be deleted - do not link!
Projekt";"To be deleted - do not link!
Project";"[Bürohaus Waldwiese] : Stahlständer für Fünfeck-Modell";"[Bürohaus Waldwiese] : Stahlständer für Fünfeck-Modell";;;;;"[Bürohaus Waldwiese] : Stahlständer für Fünfeck-Modell";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: s.l.";"datiert 7.10.1993";"";"";"22250";;
"2023-03-24T15:12:41+01:00";"116946";"22302";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Holzbrücke Reichenau Reichenau (Siedlung) [Holzbrücke Reichenau]";"Reichenau (inhabited places) [Reichenau Wooden Bridge]";;;;;"Holzbrücke Reichenau";"";"";"";"";"";"Ingenieure: Heinz Isler, Rätia AG, Aeschlimann und Glauser AG; Beteiligt: Emil Roth + Co., Philipp Meuli, Frars Berther, Murer SA";"Objektort: Reichenau/GR";"Vorprojekt 1985";"";"";"22251";;
"2023-03-24T15:12:41+01:00";"116947";"22303";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Firma W. Bischof : Lagerhalle Staad [Firma W. Bischof : Lagerhalle]";"Staad [Company W. Bischof : Warehouse]";;;;;"Firma W. Bischof : Lagerhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Fioravante Cattozzo (St. Gallen)";"Objektort: Staad, Thal/SG";"Anfrage 1970";"";"";"22253";;
"2023-03-24T15:12:41+01:00";"116948";"22304";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Quelle Versandhaus, Verbrauchermarkt : Verkaufshalle mit Restaurant, Lagerfläche, Verwaltungsgebäude Nürnberg (Großstadt) [Quelle Versandhaus, Verbrauchermarkt : Verkaufshalle mit Restaurant, Lagerfläche, Verwaltungsgebäude]";"Nürnberg (big city) [Quelle Mail Order Company, Hypermarket : Sales Hall With Restaurant, Storage Area, Administration Building]";;;;;"Quelle Versandhaus, Verbrauchermarkt : Verkaufshalle mit Restaurant, Lagerfläche, Verwaltungsgebäude";"";"";"";"";"";"Ingenieur: Heinz Isler; Auftraggeber: Grossversandhaus Quelle (Fürth in Bayern)";"Objektort: Nürnberg";"Vorprojekt 1966/1967";"";"";"22254";;
"2023-03-24T15:12:41+01:00";"116949";"22305";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Acton GmbH : Lagerhalle mit Verwaltungsgebäude Herbolzheim (Stadt in Deutschland) [Acton GmbH : Lagerhalle mit Verwaltungsgebäude Herbolzheim]";"Herbolzheim (urban municipality of Germany) [Acton GmbH: awrehouse with Administration Building Herbolzheim]";;;;;"Acton GmbH : Lagerhalle mit Verwaltungsgebäude";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Günther Schmidt";"Objektort: Herbolzheim";"Vorprojekt 1998";"";"";"22255";;
"2023-03-24T15:12:41+01:00";"116950";"22306";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Daimler-Benz Sindelfingen (Große Kreisstadt) [Daimler-Benz]";"Sindelfingen (big district town) [Daimler-Benz]";;;;;"Daimler-Benz";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Sindelfingen";"Vorprojekt zwischen 1967 und 1969";"";"";"20962";;
"2023-03-24T15:12:41+01:00";"116951";"22307";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Autobahn-Werkhof Bern : Anbau Bern (Politische Gemeinde) [Autobahn-Werkhof Bern : Anbau]";"Bern (Municipality) [Highway Maintenance Depot : Extension]";;;;;"Autobahn-Werkhof Bern : Anbau";"";"1982";"1982";"";"";"Ingenieur: Heinz Isler";"Objektort: (Schermenweg 15 ?), Bern";"Projekt 1982";"";"";"19071";;
"2023-03-24T15:12:41+01:00";"116952";"22308";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Daimler-Benz AG (Mercedes) : Werk Rastatt : Industriepark Rastatt (Große Kreisstadt) [Daimler-Benz AG (Mercedes) : Werk Rastatt : Industriepark]";"Rastatt (big district town) [Daimler-Benz AG (Mercedes) : Rastatt Plant : Industrial Park]";;;;;"Daimler-Benz AG (Mercedes) : Werk Rastatt : Industriepark";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Christoph Kohlbecker (Gaggenau)";"Objektort: Rastatt";"Vorprojekt 1995";"";"";"22258";;
"2023-03-24T15:12:41+01:00";"116953";"22309";"92";"gta Aarchives";"gta Archives";"92";;;"Gebautes Werk";"Built Work";"Impianto di depurazione Acqua IDA (Abwasserreinigungsanlage ARA) Biasca : Hofüberdachung Biasca (Politische Gemeinde)";"Biasca (Municipality)";;;;;"Impianto di depurazione Acqua IDA (Abwasserreinigungsanlage ARA) Biasca : Hofüberdachung";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Biasca/TI";"Projekt 1982; ausgeführt";"";"";"22259";;
"2023-03-24T15:12:41+01:00";"116954";"22310";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Rosenthal & Rustemeier [Rosenthal & Rustemeier]";"[Rosenthal & Rustemeier]";;;;;"Rosenthal & Rustemeier";"";"";"";"";"";"Ingenieur: Heinz Isler; Ausführung (Bauunternehmen): Nickel + Eggeling GmbH & Co. KG (Dortmund)";"(Objektort: ???)";"Anfrage 1988";"";"";"21091";;
"2023-03-24T15:12:41+01:00";"116955";"22311";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Bau- und Strassenkommission Langnau Langnau im Emmental (Politische Gemeinde) [Bau- und Strassenkommission Langnau]";"Langnau im Emmental (Municipality) [Building and Road Commission Langnau]";;;;;"Bau- und Strassenkommission Langnau";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Langnau/BE";"Vorschlag 1966";"";"";"22261";;
"2023-03-24T15:12:41+01:00";"116956";"22312";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Zweifamilienhaus mit Werkstatt Lang Hochdorf, Ligschwilstrasse (Straße) [Zweifamilienhaus mit Werkstatt Lang]";"Hochdorf, Ligschwilstrasse (roads) [Two-Family House With Lang Workshop]";;;;;"Zweifamilienhaus mit Werkstatt Lang";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Theo von Rotz (Rothenburg); Bauherr: Robert Lang";"Objektort: Ligschwilstrasse, Urswil, Hochdorf/LU";"Projekt 1971; nicht ausgeführt";"";"";"22262";;
"2023-03-24T15:12:41+01:00";"116957";"22313";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Carl Pohle Rheidt (Siedlung) [Carl Pohle]";"Rheidt (inhabited places) [Carl Pohle]";;;;;"Carl Pohle";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Rheidt (, Niederkassel oder -Hüchelhoven, Bergheim)";"Vorprojekt 1964";"";"";"22263";;
"2023-03-24T15:12:41+01:00";"116958";"22314";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Baumeister Urs Grütter : Halle in Tschechien Československo Czechoslovakia Tschechoslowakei [Baumeister Urs Grütter : Halle in Tschechien]";"Československo Czechoslovakia Tschechoslowakei [Builder Urs Grütter : Hall in the Czech Republic]";;;;;"Baumeister Urs Grütter : Halle in Tschechien";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Tschechoslowakei";"Vorprojekt 1995";"";"";"22264";;
"2023-03-24T15:12:41+01:00";"116959";"22315";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Walser GmbH : Ausstellungshalle Hohenems (Gemeinde in Österreich) [Walser GmbH : Ausstellungshalle]";"Hohenems (municipality of Austria) [Walser GmbH : Exhibition Hall]";;;;;"Walser GmbH : Ausstellungshalle";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Hohenems";"Vorprojekt 1999";"";"";"22265";;
"2023-03-24T15:12:41+01:00";"116960";"22316";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Kabel- und Kunststoffwerke Suhner & Co. AG Herisau (Politische Gemeinde) [Kabel- und Kunststoffwerke Suhner & Co. AG]";"Herisau (Municipality) [Kabel- und Kunststoffwerke Suhner & Co. AG]";;;;;"Kabel- und Kunststoffwerke Suhner & Co. AG";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Hans-Ulrich Hohl (Herisau)";"Objektort: Herisau/AR";"Vorschlag 1965";"";"";"22266";;
"2023-03-24T15:12:41+01:00";"116961";"22317";"92";"gta Aarchives";"gta Archives";"19
20
53
92
163";;;"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Gebautes Werk
OK";"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Built Work
OK";"Schausteller Laubscher (heute Laubscher Lunapark AG) Studen, Giessenweg (Straße) [Schausteller Laubscher (heute Laubscher Lunapark AG)]";"Studen, Giessenweg (roads) [Schausteller Laubscher (Today Laubscher Lunapark AG)]";;;;;"Schausteller Laubscher (heute Laubscher Lunapark AG)";"";"1969";"1969";"";"";"Ingenieur: Heinz Isler; Architekt: Stettler + Haller Architekten (Biel); Ausführung (Bauunternehmen): Willi Bösiger AG (Langenthal); Bauherr: W. Laubscher";"Objektort: Giessenweg 1, Studen/BE";"ausgeführt 1969";"";"";"22267";;
"2023-03-24T15:12:41+01:00";"116962";"22318";"92";"gta Aarchives";"gta Archives";"163
93
19
20";;;"OK
Projekt
Select Isler Project
Correspondance Boesigerliste";"OK
Project
Select Isler Project
Correspondance Boesigerliste";"Grob, Architekt Sargans Sargans (Politische Gemeinde) [Grob, Architekt Sargans]";"Sargans (Municipality) [Grob, Architect Sargans]";;;;;"Grob, Architekt Sargans";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Sargans/SG; (oder Romanshorn/TG?)";"Vorprojekt 1968";"";"";"22268";;
"2023-03-24T15:12:41+01:00";"116963";"22319";"92";"gta Aarchives";"gta Archives";"19
20
53
92
163";;;"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Gebautes Werk
OK";"Select Isler Project
Correspondance Boesigerliste
Hierarchy ok!
Built Work
OK";"Maschinenfabrik Seewer AG (heute RONDO Burgdorf AG) Burgdorf, Heimiswilstrasse (Teile von bewohnten Orten) [Maschinenfabrik Seewer AG]";"Machine Factory Seewer AG (Today Rondo Burgdorf AG) Burgdorf, Heimiswilstrasse (parts of inhabited places) [Machine Factory Seewer AG]";;;;;"Maschinenfabrik Seewer AG (heute RONDO Burgdorf AG)";"Machine Factory Seewer AG (Today Rondo Burgdorf AG)";"1972";"1974";"";"";"Ingenieur: Heinz Isler; Architekt: Max Schio & Sohn (Burgdorf); Bauherr(en): Maschinenfabrik Seewer AG";"Objektort: Heimiswilstrasse 42, Burgdorf/BE";"ausgeführt 1972/1974";"";"";"18058";;
"2023-03-24T15:12:41+01:00";"116964";"22320";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Überbauung Im Park : Spielhöhle Ittigen, Jurastrasse (Straße) Ittigen, Im Park (Straße) Ittigen, Fischrain (Straße) [Überbauung Im Park : Spielhöhle]";"Ittigen, Jurastrasse (roads) Ittigen, Im Park (roads) Ittigen, Fischrain (roads) [Overbuilding in the Park : Play Cave]";;;;;"Überbauung Im Park : Spielhöhle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: René Burkhalter; Landschaftsarchitektin: Helgard Zeh";"Objektort: Jurastrasse / Im Park / Fischrain, Ittigen/BE";"Anfrage 1983";"";"";"22270";;
"2023-03-24T15:12:41+01:00";"116965";"22321";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Aluminium AG Menziken (Politische Gemeinde) [Aluminium AG Menziken]";"Menziken (Municipality) [Aluminium AG Menziken]";;;;;"Aluminium AG";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Menziken/AG";"datiert 1961";"";"";"22271";;
"2023-03-24T15:12:41+01:00";"116966";"22322";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Moschee Tripolis Ṭarābulus Tripoli (Siedlung) [Moschee Tripolis]";"Ṭarābulus Tripoli (inhabited places) [Mosque Tripolis]";;;;;"Moschee Tripolis";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Tripolis Libyen";"Vorprojekt (Anfrage): 1980";"";"";"22272";;
"2023-03-24T15:12:41+01:00";"116967";"22323";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Coca Cola : Getränkegesellschaft Schwarzwald : Lagerhalle Freiburg im Breisgau, Hochdorf (Ortsteil) [Coca Cola : Getränkegesellschaft Schwarzwald : Lagerhalle]";"Freiburg im Breisgau, Hochdorf (Ortsteil) [Coca Cola : Bewerage Company Schwarzwald : Warehouse]";;;;;"Coca Cola : Getränkegesellschaft Schwarzwald : Lagerhalle";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Udo W. Hoffmann";"Objektort: Hochdorf, Freiburg im Breisgau";"Vorprojekt 1997";"";"";"22273";;
"2023-03-24T15:12:41+01:00";"116968";"22324";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Claudia Strobel : Autobahn-Einhausung Böbingen (Gemeinde in Deutschland) Sindelfingen (Große Kreisstadt) [Claudia Strobel : Autobahn-Einhausung]";"Böbingen (municipality of Germany) Sindelfingen (big district town) [Claudia Strobel : Motorway Enclosure]";;;;;"Claudia Strobel : Autobahn-Einhausung";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Böblingen; Sindelfingen";"Anfrage 2009";"";"";"22274";;
"2023-03-24T15:12:41+01:00";"116969";"22325";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Müller & Anliker AG Langenthal (Politische Gemeinde) [Müller & Anliker AG]";"Langenthal (Municipality) [Müller & Anliker AG]";;;;;"Müller & Anliker AG";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Langenthal/BE";"Vorprojekt 1964";"";"";"22275";;
"2023-03-24T15:12:41+01:00";"116970";"22326";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Kaverneneinbauten : Mitholz (A + B); Kunststoff-Gewölbeschalen Mitholz (Ortsteile) [Kaverneneinbauten : Mitholz (A + B); Kunststoff-Gewölbeschalen]";"Mitholz (Ortsteile) [Cavern Installations : Mitholz (A + B); Plastic Vaulted Bowls]";;;;;"Kaverneneinbauten : Mitholz (A + B); Kunststoff-Gewölbeschalen";"";"";"";"";"";"Ingenieure: Heinz Isler (Einbauten), M. Lüthy (Tiefbauarbeiten); Bauherr: Amt für Bundesbauten; beteiligt: Eidgenössische Materialprüfungs- und Forschungsanstalt EMPA, Horlacher AG (Unternehmer)";"Objektort: Mitholz, Kandergrund/BE";"datiert 1979/1982";"";"";"22276";;
"2023-03-24T15:12:41+01:00";"116971";"22327";"92";"gta Aarchives";"gta Archives";"93";;;"Projekt";"Project";"Weberei Gyr & Co. : Erweiterung Matzingen (Politische Gemeinde) [Weberei Gyr & Co. : Erweiterung]";"Matzingen (Municipality) [Weaving Gyr & Co. : Extension]";;;;;"Weberei Gyr & Co. : Erweiterung";"";"";"";"";"";"Ingenieur: Heinz Isler; Architekt: Armin Possert (Frauenfeld)";"Objektort: Matzingen/TG";"Vorprojekt 1962";"";"";"22277";;
"2023-03-24T15:12:41+01:00";"116972";"22328";"92";"gta Aarchives";"gta Archives";"30
93";;;"verify
Projekt";"verify
Project";"Stappelbehälter Thun (Bezirk)";"Thun (District)";;;;;"Stappelbehälter";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Thun";"Projekt 1986";"";"";"22278";;
"2023-03-24T15:12:41+01:00";"116973";"22329";"92";"gta Aarchives";"gta Archives";"53
93";;;"Hierarchy ok!
Projekt";"Hierarchy ok!
Project";"Friedhofgebäude Oberkirch Frauenfeld (Bezirk) [Friedhofgebäude Oberkirch]";"Frauenfeld (District) [Oberkirch Cemetery Building]";;;;;"Friedhofgebäude Oberkirch";"";"";"";"";"";"Ingenieur: Heinz Isler";"Objektort: Frauenfeld";"Vorprojekt 1967";"";"";"22279";;
